Category,Forum Name,Title,Ravelry Link/Message,Tags,Catbox link,Attachment name,other info
Designer G–K,hip-knit-shop,Helle Sweater ENG,,Sweater/Jumper,,,
Designer G–K,hip-knit-shop,Helle sweater,https://hipknitshop.no/en/products/lace-pattern-helle-sweater/,Sweater/Jumper,https://files.catbox.moe/suplxs.pdf,,
Designer G–K,hip-knit-shop,Fruity Sweater,https://www.ravelry.com/patterns/library/fruity-sweater,Sweater/Jumper,https://files.catbox.moe/d9vqrc.pdf,,
Designer G–K,hip-knit-shop,Fruity Slipover,https://www.ravelry.com/patterns/library/fruity-slipover,Vest/Slipover,https://files.catbox.moe/xkrlns.pdf,,
Designer G–K,hip-knit-shop,Fluffy Tulip Sweater,https://www.ravelry.com/patterns/library/tulip-sweater-6,Sweater/Jumper,https://files.catbox.moe/d9vqrc.pdf,,
Designer G–K,hip-knit-shop,Cést la vie sweater,https://www.ravelry.com/patterns/library/cest-la-vie-sweater,Sweater/Jumper,https://files.catbox.moe/3y7yc1.pdf,,
Designer G–K,hip-knit-shop,Agnes Sweater ENG,,Sweater/Jumper,,,
Designer G–K,hip-knit-shop,Agnes Sweater,https://hipknitshop.no/en/products/agnes-sweater-knitting-pattern/,Sweater/Jumper,https://files.catbox.moe/wky8iw.pdf,,
Designer G–K,hiromi-nagasawa,Weekend Hat,https://www.ravelry.com/patterns/library/weekend-hat-4,Hat,https://files.catbox.moe/2uvyrl.pdf,,
Designer G–K,hiromi-nagasawa,Spur Hat,https://www.ravelry.com/patterns/library/spur-hat,Hat,https://files.catbox.moe/rj79yb.pdf,,
Designer G–K,hiromi-nagasawa,So (Many) Rib Socks,https://www.ravelry.com/patterns/library/so-many-rib-socks,Socks,https://files.catbox.moe/ovtrkw.pdf,,
Designer G–K,hiromi-nagasawa,Ridge Sweater,https://www.ravelry.com/patterns/library/ridge-sweater,Sweater/Jumper,https://files.catbox.moe/21z917.pdf,,
Designer G–K,hiromi-nagasawa,Onions,https://www.ravelry.com/patterns/library/onions-2,Hat,https://files.catbox.moe/lw154n.pdf,,
Designer G–K,hiromi-nagasawa,Dew sweater,https://www.ravelry.com/patterns/library/dew-sweater,Sweater/Jumper,https://files.catbox.moe/nidd7q.pdf,,
Designer G–K,hiromi-nagasawa,Column,https://www.ravelry.com/patterns/library/column-3,Sweater/Jumper,https://files.catbox.moe/9ml2po.pdf,,
Designer G–K,hiromi-nagasawa,BELFAIR,https://www.ravelry.com/patterns/library/belfair-2,Sweater/Jumper,https://files.catbox.moe/4lv9i9.pdf,,
Designer G–K,hunter-hammersen,Toasted,https://www.ravelry.com/patterns/library/toasted,Other,,,
Designer G–K,hunter-hammersen,"The Knitter's Curiosity Cabinet, Volume III",https://www.ravelry.com/patterns/sources/the-knitters-curiosity-cabinet-volume-iii,Socks,https://files.catbox.moe/5nguzf.pdf,,
Designer G–K,hunter-hammersen,"The Knitter's Curiosity Cabinet, Volume II",https://www.ravelry.com/patterns/sources/the-knitters-curiosity-cabinet-volume-ii,Other,https://files.catbox.moe/wmf0lu.pdf,,
Designer G–K,hunter-hammersen,"Silk Road Socks, 2nd edition",https://www.ravelry.com/patterns/sources/silk-road-socks-2nd-edition,Socks,https://files.catbox.moe/lpc1v8.pdf,,
Designer G–K,hunter-hammersen,Shoreland Socks,https://www.ravelry.com/patterns/sources/shoreland-socks,Socks,https://files.catbox.moe/z7z2hl.pdf,,
Designer G–K,hunter-hammersen,Shiversome,https://www.ravelry.com/patterns/library/shiversome,Other,,,
Designer G–K,hunter-hammersen,Scintillation,https://www.ravelry.com/patterns/library/scintillation,Other,,,
Designer G–K,hunter-hammersen,Quiescent,https://www.ravelry.com/patterns/library/quiescent,Socks,https://files.catbox.moe/43a8ws.pdf,,
Designer G–K,hunter-hammersen,Posthaste,https://www.ravelry.com/patterns/library/posthaste-2,Accessory,https://files.catbox.moe/sa1ad1.pdf,,
Designer G–K,hunter-hammersen,Peached,https://www.ravelry.com/patterns/library/peached,Other,,,
Designer G–K,hunter-hammersen,Palpitation,https://www.ravelry.com/patterns/library/palpitation,Other,,,
Designer G–K,hunter-hammersen,Ne'er-Do-Well Knits,https://www.ravelry.com/patterns/sources/neer-do-well-knits/patterns,Socks,,,
Designer G–K,hunter-hammersen,Hoard,https://www.ravelry.com/patterns/library/hoard,Other,,,
Designer G–K,hunter-hammersen,Foraged,https://www.ravelry.com/patterns/library/foraged,Other,https://files.catbox.moe/f4zhnl.pdf,,
Designer G–K,hunter-hammersen,Dispatch,https://www.ravelry.com/patterns/library/dispatch,Other,,,
Designer G–K,hunter-hammersen,Conflagration,https://www.ravelry.com/patterns/library/conflagration,Socks,,,
Designer G–K,hunter-hammersen,Catchall,https://www.ravelry.com/patterns/library/catchall,Other,,,
Designer G–K,hunter-hammersen,Bedeck,https://www.ravelry.com/patterns/library/bedeck,Other,,,
Designer G–K,hunter-hammersen,Abeyance,https://www.ravelry.com/patterns/library/abeyance,Socks,,,
Designer G–K,ines-oliveira-vert-knit,MELIDES dress,https://www.ravelry.com/patterns/library/melides-dress,Vest/Slipover,https://files.catbox.moe/vn0kvd.pdf,,
Designer G–K,ines-oliveira-vert-knit,JUNO top,https://www.ravelry.com/patterns/library/juno-top,Vest/Slipover,https://files.catbox.moe/q92xf1.pdf,,
Designer G–K,ines-oliveira-vert-knit,CARDI Jumper,https://www.ravelry.com/patterns/library/cardi-jumper,"Sweater/Jumper,Cardigan/Jacket",https://files.catbox.moe/l62sr8.pdf,,
Designer G–K,irene-lin,Una Sweater,https://www.ravelry.com/patterns/library/una-sweater-2,"Top/Tank/Blouse,Sweater/Jumper",https://files.catbox.moe/j3un7f.pdf,,
Designer G–K,irene-lin,Shona Top,https://www.ravelry.com/patterns/library/shona-top,Top/Tank/Blouse,https://files.catbox.moe/m7mk0c.pdf,,
Designer G–K,irene-lin,Rota Sleeveless Top,https://www.ravelry.com/patterns/library/rota-sleeveless-top,Top/Tank/Blouse,https://files.catbox.moe/mn9dgh.pdf,,
Designer G–K,irene-lin,Ramble Jumper 2.0,https://www.ravelry.com/patterns/library/ramble-jumper-20,Sweater/Jumper,https://files.catbox.moe/cwarck.pdf,,
Designer G–K,irene-lin,Phina Sweater,https://www.ravelry.com/patterns/library/phina-sweater,Sweater/Jumper,https://files.catbox.moe/9h7l5p.pdf,,
Designer G–K,irene-lin,Pea Cardigan,https://www.ravelry.com/patterns/library/pea-cardigan,Cardigan/Jacket,https://files.catbox.moe/slqwu6.pdf,,
Designer G–K,irene-lin,Ola Sweater,https://www.ravelry.com/patterns/library/ola-sweater,Sweater/Jumper,https://files.catbox.moe/hofdkk.pdf,,
Designer G–K,irene-lin,Nina Top,https://www.ravelry.com/patterns/library/nina-top-4,Top/Tank/Blouse,https://files.catbox.moe/s24ilj.pdf,,
Designer G–K,irene-lin,Milly Cardigan,https://www.ravelry.com/patterns/library/milly-cardigan-4,"Sweater/Jumper,Cardigan/Jacket",https://files.catbox.moe/gesut7.pdf,,
Designer G–K,irene-lin,Lyra Tee,https://www.ravelry.com/patterns/library/lyra-tee-2,Top/Tank/Blouse,https://files.catbox.moe/hhgsqs.pdf,,
Designer G–K,irene-lin,Lily Sheer Top,https://www.ravelry.com/patterns/library/lily-sheer-top,Top/Tank/Blouse,https://files.catbox.moe/4r4xrw.pdf,,
Designer G–K,irene-lin,Lena Hooded Cowl,https://www.ravelry.com/patterns/library/lena-hooded-cowl,"Hat,Accessory",https://files.catbox.moe/5wod48.pdf,,
Designer G–K,irene-lin,Kylie Pullover,https://www.ravelry.com/patterns/library/kylie-pullover,Sweater/Jumper,https://files.catbox.moe/bnm3yf.pdf,,
Designer G–K,irene-lin,Hazel Jumper,https://www.ravelry.com/patterns/library/hazel-jumper,Sweater/Jumper,https://files.catbox.moe/qwr23l.pdf,,
Designer G–K,irene-lin,Hana Jumper,https://www.ravelry.com/patterns/library/hana-jumper,Sweater/Jumper,https://files.catbox.moe/z4jkfz.pdf,,
Designer G–K,irene-lin,Hailey Sweater,https://www.ravelry.com/patterns/library/hailey-sweater-2,Sweater/Jumper,https://files.catbox.moe/f7pggy.pdf,,
Designer G–K,irene-lin,Glint Vest,https://www.ravelry.com/patterns/library/glint-vest,Vest/Slipover,https://files.catbox.moe/etaiyy.pdf,,
Designer G–K,irene-lin,Gem Sweater,https://www.ravelry.com/patterns/library/gem-sweater,,https://files.catbox.moe/ptunhb.pdf,,
Designer G–K,irene-lin,Flora Sweater,https://www.ravelry.com/patterns/library/flora-sweater,Sweater/Jumper,https://files.catbox.moe/854wbo.pdf,,
Designer G–K,irene-lin,Faye Summer Top,https://www.ravelry.com/patterns/library/faye-summer-top,Top/Tank/Blouse,,,
Designer G–K,irene-lin,Erin Sweater,https://www.ravelry.com/patterns/library/erin-sweater,Sweater/Jumper,https://files.catbox.moe/c3nsx1.pdf,,
Designer G–K,irene-lin,Dew Scarf,https://www.ravelry.com/patterns/library/dew-scarf,,https://files.catbox.moe/wklosf.pdf,,
Designer G–K,irene-lin,Delia Sweater,https://www.ravelry.com/patterns/library/delia-sweater-2,Sweater/Jumper,https://files.catbox.moe/i3s7wj.pdf,,
Designer G–K,irene-lin,Chilling Out Sweater,https://www.ravelry.com/patterns/library/chilling-out-sweater,Sweater/Jumper,https://files.catbox.moe/zb2jza.pdf,,
Designer G–K,irene-lin,Carly Cardigan,https://www.ravelry.com/patterns/library/carly-cardigan-2,Cardigan/Jacket,https://files.catbox.moe/iozg91.pdf,,
Designer G–K,irene-lin,Boho Style Mosaic Cardigan,https://www.ravelry.com/patterns/library/boho-style-mosaic-cardigan,Cardigan/Jacket,https://files.catbox.moe/0stckj.pdf,,
Designer G–K,irene-lin,Bliss Sweater,https://www.ravelry.com/patterns/library/bliss-sweater-3,Sweater/Jumper,https://files.catbox.moe/es7k15.pdf,,
Designer G–K,irene-lin,Afra Sweater,https://www.ravelry.com/patterns/library/margaux-top,Sweater/Jumper,https://files.catbox.moe/goqkoi.pdf,,
Designer G–K,irene-lin,Acacia Cardigan,https://www.ravelry.com/patterns/library/acacia-cardigan,Sweater/Jumper,https://files.catbox.moe/tiuxl0.pdf,,
Designer G–K,isabell-kraemer,Tiree,https://www.ravelry.com/patterns/library/tiree-3,Sweater/Jumper,,,
Designer G–K,isabell-kraemer,Shaun,https://www.ravelry.com/patterns/library/shaun-4,Sweater/Jumper,,,
Designer G–K,isabell-kraemer,Sabela,https://www.ravelry.com/patterns/library/sabela,Top/Tank/Blouse,https://files.catbox.moe/qxomnu.pdf,,
Designer G–K,isabell-kraemer,Pier 39,https://www.ravelry.com/patterns/library/pier-39-2,Top/Tank/Blouse,https://files.catbox.moe/07ceks.pdf,,
Designer G–K,isabell-kraemer,Mycroft,https://www.ravelry.com/patterns/library/mycroft,Sweater/Jumper,,,
Designer G–K,isabell-kraemer,Manou,https://www.ravelry.com/patterns/library/manou,Sweater/Jumper,,,
Designer G–K,isabell-kraemer,Humulus,https://www.ravelry.com/patterns/library/humulus-2,Sweater/Jumper,,,
Designer G–K,isabell-kraemer,Heimathafen,https://www.ravelry.com/patterns/library/heimathafen,Sweater/Jumper,https://files.catbox.moe/ac9i3q.pdf,,
Designer G–K,isabell-kraemer,forager,https://www.ravelry.com/patterns/library/forager-4,Sweater/Jumper,,,
Designer G–K,isabell-kraemer,Fjolla,https://www.ravelry.com/patterns/library/fjolla,Sweater/Jumper,https://files.catbox.moe/h56lg6.pdf,,
Designer G–K,isabell-kraemer,Fiorellino,https://www.ravelry.com/patterns/library/fiorellino-2,Top/Tank/Blouse,,,
Designer G–K,isabell-kraemer,Christmas Belle,https://www.ravelry.com/patterns/library/christmas-belle-2,Sweater/Jumper,,,
Designer G–K,isabell-kraemer,Aldous,https://www.ravelry.com/patterns/library/aldous-2,Sweater/Jumper,https://files.catbox.moe/41x9i1.pdf,,
Designer G–K,james-n-watts,Rib Lace Raglan,https://www.ravelry.com/patterns/library/rib-lace-raglan,Top/Tank/Blouse,https://files.catbox.moe/h9rddz.pdf,,
Designer G–K,james-n-watts,Pure Mesh Pullover,https://www.ravelry.com/patterns/library/pure-mesh-pullover,Top/Tank/Blouse,,,
Designer G–K,james-n-watts,Look At My Holes,https://www.ravelry.com/patterns/library/look-at-my-holes,Top/Tank/Blouse,https://files.catbox.moe/1lgma1.pdf,,
Designer G–K,james-n-watts,Dappled Lace Raglan,https://www.ravelry.com/patterns/library/dappled-lace-raglan,Top/Tank/Blouse,,,
Designer G–K,james-n-watts,Beads of Joy,https://www.ravelry.com/patterns/library/beads-of-joy,Top/Tank/Blouse,https://files.catbox.moe/9oi5dk.pdf,,
Designer G–K,jaq-cieslak,Ursa Canis,https://www.ravelry.com/patterns/library/ursa-canis,Other,,,
Designer G–K,jaq-cieslak,Ursa,https://www.ravelry.com/patterns/library/ursa-3,Top/Tank/Blouse,https://files.catbox.moe/mawdfq.pdf,,
Designer G–K,jaq-cieslak,Osprey,https://www.ravelry.com/patterns/library/osprey-7,Sweater/Jumper,https://files.catbox.moe/jlnkgt.pdf,,
Designer G–K,jaq-cieslak,Mooncrush Tank,https://www.ravelry.com/patterns/library/mooncrush-tank,Top/Tank/Blouse,https://files.catbox.moe/m0alz4.pdf,,
Designer G–K,jaq-cieslak,Mooncrush Pullover,https://www.ravelry.com/patterns/library/mooncrush-pullover,Top/Tank/Blouse,https://files.catbox.moe/ndsqe7.pdf,,
Designer G–K,jaq-cieslak,Griddy,https://www.ravelry.com/patterns/library/griddy,Top/Tank/Blouse,https://files.catbox.moe/o7lglh.pdf,,
Designer G–K,jaq-cieslak,Cottage,https://www.ravelry.com/patterns/library/cottage-4,Cardigan/Jacket,https://files.catbox.moe/vjpgvw.pdf,,
Designer G–K,jaq-cieslak,Bessie,https://www.ravelry.com/patterns/library/bessie-9,Top/Tank/Blouse,https://files.catbox.moe/i1ywgb.pdf,,
Designer G–K,jaq-cieslak,Bay Pullover,https://www.ravelry.com/patterns/library/bay-pullover,Sweater/Jumper,https://files.catbox.moe/x2qk8g.pdf,,
Designer G–K,jennifer-steingass,The Storyteller,https://www.ravelry.com/patterns/library/the-storyteller-2,Sweater/Jumper,https://files.catbox.moe/5p0hi5.pdf,,
Designer G–K,jennifer-steingass,Norwood,https://www.ravelry.com/patterns/library/norwood-3,Sweater/Jumper,https://files.catbox.moe/vngtab.pdf,,
Designer G–K,jennifer-steingass,Nordic Nights,https://www.ravelry.com/patterns/library/nordic-nights,Sweater/Jumper,https://files.catbox.moe/dfqs03.pdf,,
Designer G–K,jennifer-steingass,Meadow Moon,https://www.ravelry.com/patterns/library/meadow-moon,Sweater/Jumper,https://files.catbox.moe/unof7b.pdf,,
Designer G–K,jennifer-steingass,Greenleaf,https://www.ravelry.com/patterns/library/greenleaf-2,Sweater/Jumper,https://files.catbox.moe/84a339.pdf,,
Designer G–K,jennifer-steingass,Goldwing,https://www.ravelry.com/patterns/library/goldwing-2,Sweater/Jumper,https://files.catbox.moe/z8kqt8.pdf,,
Designer G–K,jennifer-steingass,Goldenfern,https://www.ravelry.com/patterns/library/goldenfern,Sweater/Jumper,https://files.catbox.moe/et1ops.pdf,,
Designer G–K,jennifer-steingass,Forest Light,https://www.ravelry.com/patterns/library/forest-light,Sweater/Jumper,https://files.catbox.moe/qqgitd.pdf,,
Designer G–K,jennifer-steingass,Dreyma Mitts,https://www.ravelry.com/patterns/library/dreyma-mitts,Accessory,,,
Designer G–K,jennifer-steingass,Brightfeather,https://www.ravelry.com/patterns/library/brightfeather,Sweater/Jumper,https://files.catbox.moe/nxu0b6.pdf,,
Designer G–K,jennifer-steingass,Avena,https://www.ravelry.com/patterns/library/avena-6,Sweater/Jumper,https://files.catbox.moe/9lwlym.pdf,,
Designer G–K,jessica-mcdonald,Winter Woods,https://www.ravelry.com/patterns/library/winter-woods-5,Sweater/Jumper,https://files.catbox.moe/sxcgjg.pdf,,
Designer G–K,jessica-mcdonald,Lumi,https://www.ravelry.com/patterns/library/lumi-17,Hat,,,
Designer G–K,jessica-mcdonald,Fountaingrove,https://www.ravelry.com/patterns/library/fountaingrove,Top/Tank/Blouse,https://files.catbox.moe/t65c3x.pdf,,
Designer G–K,jessica-mcdonald,Blizzard,https://www.ravelry.com/patterns/library/blizzard-17,Sweater/Jumper,https://files.catbox.moe/vc5mny.pdf,,
Designer G–K,jessica-mcdonald,Abloom,https://www.ravelry.com/patterns/library/abloom-2,Sweater/Jumper,,,
Designer G–K,jessie-maed-designs,Totally Tank Top,https://www.ravelry.com/patterns/library/totally-tank-top,Top/Tank/Blouse,https://files.catbox.moe/yw5r2n.pdf,,
Designer G–K,jessie-maed-designs,So Summer Shorts,https://www.ravelry.com/patterns/library/so-summer-shorts,Dress/Skirt,https://files.catbox.moe/owt4wq.pdf,,
Designer G–K,jessie-maed-designs,So Summer Shirt,https://www.ravelry.com/patterns/library/so-summer-shirt,Top/Tank/Blouse,https://files.catbox.moe/y7olih.pdf,,
Designer G–K,jessie-maed-designs,Sheer V Sweater,https://www.ravelry.com/patterns/library/sheer-v-sweater,Sweater/Jumper,https://files.catbox.moe/niodt8.pdf,,
Designer G–K,jessie-maed-designs,Ripple Halter,https://www.ravelry.com/patterns/library/ripple-halter,Top/Tank/Blouse,https://files.catbox.moe/hbp5rj.pdf,,
Designer G–K,jessie-maed-designs,Ripple Crop Top Worsted,https://www.ravelry.com/patterns/library/ripple-crop-top-worsted,Top/Tank/Blouse,https://files.catbox.moe/qiahau.pdf,,
Designer G–K,jessie-maed-designs,Ripple Buttshorts,https://www.ravelry.com/patterns/library/ripple-buttshorts,Dress/Skirt,https://files.catbox.moe/fcsdu6.pdf,,
Designer G–K,jessie-maed-designs,Ripple Bralette,https://www.ravelry.com/patterns/library/ripple-bralette,,https://files.catbox.moe/xg7zb7.pdf,,
Designer G–K,jessie-maed-designs,Ribbed Turtleneck Tank,https://www.ravelry.com/patterns/library/ribbed-turtleneck-tank,Top/Tank/Blouse,https://files.catbox.moe/onf6ru.pdf,,
Designer G–K,jessie-maed-designs,Outline Tee,https://www.ravelry.com/patterns/library/outline-tee,Top/Tank/Blouse,https://files.catbox.moe/8ztu9u.pdf,,
Designer G–K,jessie-maed-designs,Nimbus Pullover,https://www.ravelry.com/patterns/library/nimbus-pullover-2,Sweater/Jumper,https://files.catbox.moe/jfyzjb.pdf,,
Designer G–K,jessie-maed-designs,My Little Secret Crop,https://www.ravelry.com/patterns/library/my-little-secret-crop,Top/Tank/Blouse,,,
Designer G–K,jessie-maed-designs,Mini Mock Neck Tank,https://www.ravelry.com/patterns/library/mini-mock-neck-tank,Top/Tank/Blouse,https://files.catbox.moe/qpbxj3.pdf,,
Designer G–K,jessie-maed-designs,Hello From My Colors Crop,https://www.ravelry.com/patterns/library/hello-from-my-colors-crop,Top/Tank/Blouse,https://files.catbox.moe/qhm45y.pdf,,
Designer G–K,jessie-maed-designs,Helix Halter,https://www.ravelry.com/patterns/library/helix-halter,"Top/Tank/Blouse,Sweater/Jumper",https://files.catbox.moe/nf8jmq.pdf,,
Designer G–K,jessie-maed-designs,Gr8 Gingham Raglan,https://www.ravelry.com/patterns/library/gr8-gingham-raglan,Sweater/Jumper,https://files.catbox.moe/whfb55.pdf,,
Designer G–K,jessie-maed-designs,Framework Bralette,https://www.ravelry.com/patterns/library/framework-bralette,,https://files.catbox.moe/hzc358.pdf,,
Designer G–K,jessie-maed-designs,Flutter Buttshorts,https://www.ravelry.com/patterns/library/flutter-buttshorts,Dress/Skirt,https://files.catbox.moe/6djzhd.pdf,,
Designer G–K,jessie-maed-designs,Flutter Buttshirt,https://www.ravelry.com/patterns/library/flutter-buttshirt,,https://files.catbox.moe/n75uvz.pdf,,
Designer G–K,jessie-maed-designs,Diaphanous Raglan,https://www.ravelry.com/patterns/library/diaphanous-raglan,Top/Tank/Blouse,https://files.catbox.moe/6vi072.pdf,,
Designer G–K,jessie-maed-designs,Denim Dip Socks,https://www.ravelry.com/patterns/library/denim-dip-socks,Socks,https://files.catbox.moe/pa2c4c.pdf,,
Designer G–K,jessie-maed-designs,Cozy Classic Raglan,https://www.ravelry.com/patterns/library/cozy-classic-raglan,Sweater/Jumper,https://files.catbox.moe/7w0b4i.pdf,,
Designer G–K,jessie-maed-designs,Cozy Classic Light,https://www.ravelry.com/patterns/library/cozy-classic-light,Sweater/Jumper,https://files.catbox.moe/23te91.pdf,Cozy_Classic_Light_v1_0_by_Jessie_Mae.pdf,
Designer G–K,jessie-maed-designs,Contrast Racerbra,https://www.ravelry.com/patterns/library/contrast-racerbra,Top/Tank/Blouse,https://files.catbox.moe/sa8kwz.pdf,,
Designer G–K,jessie-maed-designs,Big Rib Sweater,https://www.ravelry.com/patterns/library/big-rib-sweater,Sweater/Jumper,https://files.catbox.moe/qjtsrn.pdf,,
Designer G–K,joanna-ang,Tea of Heaven,https://www.ravelry.com/patterns/library/tea-of-heaven,Sweater/Jumper,https://files.catbox.moe/nwg7mr.pdf,,
Designer G–K,joanna-ang,RibWave,https://www.ravelry.com/patterns/library/ribwave,Sweater/Jumper,https://files.catbox.moe/p7wo1u.pdf,,
Designer G–K,joanna-ang,Koyamae,https://www.ravelry.com/patterns/library/koyamae,Sweater/Jumper,https://files.catbox.moe/5tj6mf.pdf,,
Designer G–K,joanna-ang,Helia,https://www.ravelry.com/patterns/library/helia-2,Sweater/Jumper,https://files.catbox.moe/c22ke6.pdf,,
Designer G–K,joanna-ang,Fairy Bouquet,https://www.ravelry.com/patterns/library/fairy-bouquet,Sweater/Jumper,https://files.catbox.moe/2y5eqo.pdf,,
Designer G–K,joanna-ang,Donna Jenna,https://www.ravelry.com/patterns/library/donna-jenna,Sweater/Jumper,https://files.catbox.moe/40gazn.pdf,,
Designer G–K,joji-locatelli,Venezia Shawl,https://www.ravelry.com/patterns/library/venezia-shawl,Neckwear,https://files.catbox.moe/2x67wg.pdf,,
Designer G–K,joji-locatelli,The Frank Shawl,https://www.ravelry.com/patterns/library/the-frank-shawl,Neckwear,,,
Designer G–K,joji-locatelli,Terra Shawl,https://www.ravelry.com/patterns/library/terra-shawl-3,Neckwear,,,
Designer G–K,joji-locatelli,Take your Time,https://www.ravelry.com/patterns/library/take-your-time,Cardigan/Jacket,,,
Designer G–K,joji-locatelli,Super Simple Summer Sweater,https://www.ravelry.com/patterns/library/super-simple-summer-sweater,Sweater/Jumper,,,
Designer G–K,joji-locatelli,Straw Cardigan,https://www.ravelry.com/patterns/library/straw-cardigan,Cardigan/Jacket,,,
Designer G–K,joji-locatelli,Storm Shawl,https://www.ravelry.com/patterns/library/storm-shawl-5,Neckwear,,,
Designer G–K,joji-locatelli,Spector,https://www.ravelry.com/patterns/library/spector-2,Sweater/Jumper,,,
Designer G–K,joji-locatelli,Some Me Time (Shawl),https://www.ravelry.com/patterns/library/some-me-time-shawl,Neckwear,,,
Designer G–K,joji-locatelli,Silfurberg,https://www.ravelry.com/patterns/library/silfurberg,Top/Tank/Blouse,https://files.catbox.moe/j125tn.pdf,Silfurberg.pdf,
Designer G–K,joji-locatelli,Rituals,https://www.ravelry.com/patterns/library/rituals,Sweater/Jumper,,,
Designer G–K,joji-locatelli,Rhapsody in Cables,https://www.ravelry.com/patterns/library/rhapsody-in-cables,Sweater/Jumper,,,
Designer G–K,joji-locatelli,Recoleta,https://www.ravelry.com/patterns/library/recoleta,Cardigan/Jacket,,,
Designer G–K,joji-locatelli,Ready for Fall 1 & 2,"https://www.ravelry.com/patterns/sources/ready-for-fall-1
https://www.ravelry.com/patterns/sources/ready-for-fall-2","Accessory,Sweater/Jumper,Cardigan/Jacket",,,
Designer G–K,joji-locatelli,Party on my needles,https://www.ravelry.com/patterns/library/party-on-my-needles,Neckwear,,,
Designer G–K,joji-locatelli,Paris in Berlin,https://www.ravelry.com/patterns/library/paris-in-berlin,Neckwear,,,
Designer G–K,joji-locatelli,Night Out Cardigan,https://www.ravelry.com/patterns/library/night-out-cardigan,Cardigan/Jacket,,,
Designer G–K,joji-locatelli,Manzanilla,https://www.ravelry.com/patterns/library/manzanilla-2,Sweater/Jumper,,,
Designer G–K,joji-locatelli,La Prairie,https://www.ravelry.com/patterns/library/la-prairie,Cardigan/Jacket,,,
Designer G–K,joji-locatelli,Interpretations Vol. 8,https://www.ravelry.com/patterns/sources/interpretations-vol-8,Other,https://files.catbox.moe/u0w35r.pdf,,
Designer G–K,joji-locatelli,Hipster Top,https://www.ravelry.com/patterns/library/hipster-top,Top/Tank/Blouse,,,
Designer G–K,joji-locatelli,Granny Cardigan,https://www.ravelry.com/patterns/library/granny-cardigan-12,Cardigan/Jacket,,,
Designer G–K,joji-locatelli,Granito,https://www.ravelry.com/patterns/library/granito,Sweater/Jumper,https://files.catbox.moe/m3q2it.pdf,,
Designer G–K,joji-locatelli,Gather Together,https://www.ravelry.com/patterns/library/gather-together,Cardigan/Jacket,,,
Designer G–K,joji-locatelli,Farm Twist Jacket,https://www.ravelry.com/patterns/library/farm-twist-jacket,Cardigan/Jacket,https://files.catbox.moe/7izhip.pdf,,
Designer G–K,joji-locatelli,Far Away Dreams,https://www.ravelry.com/patterns/library/far-away-dreams,Neckwear,,,
Designer G–K,joji-locatelli,Even Flow,https://www.ravelry.com/patterns/library/even-flow,Cardigan/Jacket,,,
Designer G–K,joji-locatelli,Elton Pullover,https://www.ravelry.com/patterns/library/elton-pullover,Sweater/Jumper,https://files.catbox.moe/urprmy.pdf,,
Designer G–K,joji-locatelli,Elton,https://www.ravelry.com/patterns/library/elton-3,,https://files.catbox.moe/10bcqn.pdf,,
Designer G–K,joji-locatelli,Cold Breath,https://www.ravelry.com/patterns/library/cold-breath,Sweater/Jumper,https://files.catbox.moe/9dnzde.pdf,,
Designer G–K,joji-locatelli,Coastal Walk,https://www.ravelry.com/patterns/library/coastal-walk,Neckwear,,,
Designer G–K,joji-locatelli,Boxy,https://www.ravelry.com/patterns/library/boxy,Sweater/Jumper,,,
Designer G–K,joji-locatelli,All the Love,https://www.ravelry.com/patterns/library/all-the-love,Sweater/Jumper,,,
Designer G–K,joji-locatelli,Adriata,https://www.ravelry.com/patterns/library/adriata,Top/Tank/Blouse,https://files.catbox.moe/cq7rqp.pdf,,
Designer G–K,joji-locatelli,A Day to Remember,https://www.ravelry.com/patterns/library/a-day-to-remember,Neckwear,,,
Designer G–K,julie-williams,Small panelled sweater ,https://www.ravelry.com/patterns/library/small-panelled-sweater,other,,,
Designer G–K,julie-williams,Ram in a sweater ,https://www.ravelry.com/patterns/library/ram-in-a-sweater,,,,
Designer G–K,julie-williams,Monkey in a sweater ,https://www.ravelry.com/patterns/library/monkey-in-a-sweater,,,,
Designer G–K,julie-williams,Monkey in a dress ,https://www.ravelry.com/patterns/library/monkey-in-a-dress,,,,
Designer G–K,julie-williams,Little Cotton Rabbits ,https://www.ravelry.com/patterns/sources/little-cotton-rabbits,Toys,,,
Designer G–K,julie-williams,Lamb in a dress ,https://www.ravelry.com/patterns/library/lamb-in-a-dress,,,,
Designer G–K,julie-williams,Cow in a dress ,https://www.ravelry.com/patterns/library/cow-in-a-dress,,,,
Designer G–K,julie-williams,Bull in a sweater and shorts ,https://www.ravelry.com/patterns/library/bull-in-a-sweater-and-shorts,,,,
Designer G–K,julie-williams,Bear in a Fair Isle Sweater,https://www.ravelry.com/patterns/library/bear-in-a-fair-isle-sweater,,,,
Designer G–K,julie-williams,Acorn,https://www.ravelry.com/patterns/library/acorn-16,Sweater/Jumper,,,
Designer G–K,julie-williams,,,,,,
Designer G–K,junko-okamoto,The Twigs,https://www.ravelry.com/patterns/library/the-twigs,Sweater/Jumper,https://files.catbox.moe/ad8a5a.pdf,,
Designer G–K,junko-okamoto,Teru,https://www.ravelry.com/patterns/library/teru,,,,
Designer G–K,junko-okamoto,TANAKA,https://www.ravelry.com/patterns/library/tanaka,,,,
